2,['Caitlyn', 'Malphite', 'Blitzcrank'],['Chrono', 2],['Sniper', 1],['Rebel', 1],['Brawler', 2],,,,
0,['Caitlyn', 'Ahri', 'Sona'],['Chrono', 1],['Sniper', 1],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Caitlyn', 'Ahri', 'Xin-Zhao'],['Chrono', 1],['Sniper', 1],['Star-Guardian', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Ahri', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1]
0,['Caitlyn', 'Annie', 'Darius'],['Chrono', 1],['Sniper', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Caitlyn', 'Annie', 'KaiSa'],['Chrono', 1],['Sniper', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Caitlyn', 'Annie', 'Lucian'],['Chrono', 1],['Sniper', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Caitlyn', 'Annie', 'Mordekaiser'],['Chrono', 1],['Sniper', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Caitlyn', 'Annie', 'Rakan'],['Chrono', 1],['Sniper', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Annie', 'Sona'],['Chrono', 1],['Sniper', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Caitlyn', 'Annie', 'Xin-Zhao'],['Chrono', 1],['Sniper', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Annie', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1]
0,['Caitlyn', 'Darius', 'KaiSa'],['Chrono', 1],['Sniper', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Caitlyn', 'Darius', 'Lucian'],['Chrono', 1],['Sniper', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Cybernetic', 1],['Blaster', 1]
0,['Caitlyn', 'Darius', 'Mordekaiser'],['Chrono', 1],['Sniper', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Caitlyn', 'Darius', 'Rakan'],['Chrono', 1],['Sniper', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Darius', 'Sona'],['Chrono', 1],['Sniper', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Rebel', 1],['Mystic', 1]
0,['Caitlyn', 'Darius', 'Xin-Zhao'],['Chrono', 1],['Sniper', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Darius', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Rebel', 1],['Blademaster', 1]
0,['Caitlyn', 'KaiSa', 'Lucian'],['Chrono', 1],['Sniper', 1],['Valkyrie', 1],['Infiltrator', 1],['Cybernetic', 1],['Blaster', 1]
0,['Caitlyn', 'KaiSa', 'Mordekaiser'],['Chrono', 1],['Sniper', 1],['Valkyrie', 1],['Infiltrator', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Caitlyn', 'KaiSa', 'Rakan'],['Chrono', 1],['Sniper', 1],['Valkyrie', 1],['Infiltrator', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'KaiSa', 'Sona'],['Chrono', 1],['Sniper', 1],['Valkyrie', 1],['Infiltrator', 1],['Rebel', 1],['Mystic', 1]
0,['Caitlyn', 'KaiSa', 'Xin-Zhao'],['Chrono', 1],['Sniper', 1],['Valkyrie', 1],['Infiltrator', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'KaiSa', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Valkyrie', 1],['Infiltrator', 1],['Rebel', 1],['Blademaster', 1]
0,['Caitlyn', 'Lucian', 'Mordekaiser'],['Chrono', 1],['Sniper', 1],['Cybernetic', 1],['Blaster', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Caitlyn', 'Lucian', 'Rakan'],['Chrono', 1],['Sniper', 1],['Cybernetic', 1],['Blaster', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Lucian', 'Sona'],['Chrono', 1],['Sniper', 1],['Cybernetic', 1],['Blaster', 1],['Rebel', 1],['Mystic', 1]
0,['Caitlyn', 'Lucian', 'Xin-Zhao'],['Chrono', 1],['Sniper', 1],['Cybernetic', 1],['Blaster', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Lucian', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Cybernetic', 1],['Blaster', 1],['Rebel', 1],['Blademaster', 1]
0,['Caitlyn', 'Mordekaiser', 'Rakan'],['Chrono', 1],['Sniper', 1],['Dark-Star', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Mordekaiser', 'Sona'],['Chrono', 1],['Sniper', 1],['Dark-Star', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1]
0,['Caitlyn', 'Mordekaiser', 'Xin-Zhao'],['Chrono', 1],['Sniper', 1],['Dark-Star', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Mordekaiser', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Dark-Star', 1],['Vanguard', 1],['Rebel', 1],['Blademaster', 1]
0,['Caitlyn', 'Rakan', 'Sona'],['Chrono', 1],['Sniper', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Mystic', 1]
0,['Caitlyn', 'Rakan', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Blademaster', 1]
0,['Caitlyn', 'Sona', 'Xin-Zhao'],['Chrono', 1],['Sniper', 1],['Rebel', 1],['Mystic', 1],['Celestial', 1],['Protector', 1]
0,['Caitlyn', 'Sona', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Rebel', 2],['Mystic', 1],['Blademaster', 1],,
0,['Caitlyn', 'Xin-Zhao', 'Yasuo'],['Chrono', 1],['Sniper', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Blademaster', 1]
0,['Fiora', 'Graves', 'Jarvan-IV'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Dark-Star', 1],['Protector', 1]
0,['Fiora', 'Graves', 'KhaZix'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Void', 1],['Infiltrator', 1]
0,['Fiora', 'Graves', 'Leona'],['Cybernetic', 2],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Vanguard', 1],,
0,['Fiora', 'Graves', 'Malphite'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Rebel', 1],['Brawler', 1]
0,['Fiora', 'Graves', 'Poppy'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Star-Guardian', 1],['Vanguard', 1]
0,['Fiora', 'Graves', 'Twisted-Fate'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Chrono', 1],['Sorcerer', 1]
0,['Fiora', 'Graves', 'Xayah'],['Cybernetic', 1],['Blademaster', 2],['Space-Pirate', 1],['Blaster', 1],['Celestial', 1],,
0,['Fiora', 'Graves', 'Ziggs'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Rebel', 1],['Demolitionist', 1]
0,['Fiora', 'Graves', 'Zoe'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'Graves', 'Ahri'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'Graves', 'Annie'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Fiora', 'Graves', 'Blitzcrank'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Chrono', 1],['Brawler', 1]
0,['Fiora', 'Graves', 'KaiSa'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Fiora', 'Graves', 'Mordekaiser'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Fiora', 'Graves', 'Rakan'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'Graves', 'Shen'],['Cybernetic', 1],['Blademaster', 2],['Space-Pirate', 1],['Blaster', 1],['Chrono', 1],,
0,['Fiora', 'Graves', 'Sona'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Rebel', 1],['Mystic', 1]
0,['Fiora', 'Graves', 'Xin-Zhao'],['Cybernetic', 1],['Blademaster', 1],['Space-Pirate', 1],['Blaster', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'Graves', 'Yasuo'],['Cybernetic', 1],['Blademaster', 2],['Space-Pirate', 1],['Blaster', 1],['Rebel', 1],,
0,['Fiora', 'Jarvan-IV', 'KhaZix'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Void', 1],['Infiltrator', 1]
0,['Fiora', 'Jarvan-IV', 'Leona'],['Cybernetic', 2],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Vanguard', 1],,
0,['Fiora', 'Jarvan-IV', 'Malphite'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Brawler', 1]
0,['Fiora', 'Jarvan-IV', 'Poppy'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1]
0,['Fiora', 'Jarvan-IV', 'Twisted-Fate'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 1]
0,['Fiora', 'Jarvan-IV', 'Xayah'],['Cybernetic', 1],['Blademaster', 2],['Dark-Star', 1],['Protector', 1],['Celestial', 1],,
0,['Fiora', 'Jarvan-IV', 'Ziggs'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1]
0,['Fiora', 'Jarvan-IV', 'Zoe'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'Jarvan-IV', 'Ahri'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'Jarvan-IV', 'Annie'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Fiora', 'Jarvan-IV', 'Blitzcrank'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Brawler', 1]
0,['Fiora', 'Jarvan-IV', 'Darius'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Fiora', 'Jarvan-IV', 'KaiSa'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Fiora', 'Jarvan-IV', 'Lucian'],['Cybernetic', 2],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Blaster', 1],,
0,['Fiora', 'Jarvan-IV', 'Mordekaiser'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 2],['Protector', 1],['Vanguard', 1],,
0,['Fiora', 'Jarvan-IV', 'Shen'],['Cybernetic', 1],['Blademaster', 2],['Dark-Star', 1],['Protector', 1],['Chrono', 1],,
0,['Fiora', 'Jarvan-IV', 'Sona'],['Cybernetic', 1],['Blademaster', 1],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Mystic', 1]
0,['Fiora', 'Jarvan-IV', 'Yasuo'],['Cybernetic', 1],['Blademaster', 2],['Dark-Star', 1],['Protector', 1],['Rebel', 1],,
0,['Fiora', 'KhaZix', 'Leona'],['Cybernetic', 2],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Vanguard', 1],,
0,['Fiora', 'KhaZix', 'Malphite'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1]
0,['Fiora', 'KhaZix', 'Poppy'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1]
0,['Fiora', 'KhaZix', 'Twisted-Fate'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1]
0,['Fiora', 'KhaZix', 'Xayah'],['Cybernetic', 1],['Blademaster', 2],['Void', 1],['Infiltrator', 1],['Celestial', 1],,
0,['Fiora', 'KhaZix', 'Ziggs'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Demolitionist', 1]
0,['Fiora', 'KhaZix', 'Zoe'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'KhaZix', 'Ahri'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'KhaZix', 'Annie'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Fiora', 'KhaZix', 'Blitzcrank'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Brawler', 1]
0,['Fiora', 'KhaZix', 'Darius'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Fiora', 'KhaZix', 'Lucian'],['Cybernetic', 2],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Blaster', 1],,
0,['Fiora', 'KhaZix', 'Mordekaiser'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Fiora', 'KhaZix', 'Rakan'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'KhaZix', 'Shen'],['Cybernetic', 1],['Blademaster', 2],['Void', 1],['Infiltrator', 1],['Chrono', 1],,
0,['Fiora', 'KhaZix', 'Sona'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Mystic', 1]
0,['Fiora', 'KhaZix', 'Xin-Zhao'],['Cybernetic', 1],['Blademaster', 1],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'KhaZix', 'Yasuo'],['Cybernetic', 1],['Blademaster', 2],['Void', 1],['Infiltrator', 1],['Rebel', 1],,
0,['Fiora', 'Leona', 'Malphite'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Rebel', 1],['Brawler', 1],,
0,['Fiora', 'Leona', 'Twisted-Fate'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 1],,
0,['Fiora', 'Leona', 'Xayah'],['Cybernetic', 2],['Blademaster', 2],['Vanguard', 1],['Celestial', 1],,,,
0,['Fiora', 'Leona', 'Ziggs'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],,
0,['Fiora', 'Leona', 'Zoe'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Star-Guardian', 1],['Sorcerer', 1],,
0,['Fiora', 'Leona', 'Ahri'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Star-Guardian', 1],['Sorcerer', 1],,
0,['Fiora', 'Leona', 'Annie'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],,
0,['Fiora', 'Leona', 'Blitzcrank'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1],,
0,['Fiora', 'Leona', 'Darius'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1],,
0,['Fiora', 'Leona', 'KaiSa'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1],,
0,['Fiora', 'Leona', 'Rakan'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1],,
0,['Fiora', 'Leona', 'Shen'],['Cybernetic', 2],['Blademaster', 2],['Vanguard', 1],['Chrono', 1],,,,
0,['Fiora', 'Leona', 'Sona'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1],,
0,['Fiora', 'Leona', 'Xin-Zhao'],['Cybernetic', 2],['Blademaster', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1],,
0,['Fiora', 'Leona', 'Yasuo'],['Cybernetic', 2],['Blademaster', 2],['Vanguard', 1],['Rebel', 1],,,,
0,['Fiora', 'Malphite', 'Poppy'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Vanguard', 1]
0,['Fiora', 'Malphite', 'Twisted-Fate'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Chrono', 1],['Sorcerer', 1]
0,['Fiora', 'Malphite', 'Xayah'],['Cybernetic', 1],['Blademaster', 2],['Rebel', 1],['Brawler', 1],['Celestial', 1],,
0,['Fiora', 'Malphite', 'Ziggs'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 2],['Brawler', 1],['Demolitionist', 1],,
0,['Fiora', 'Malphite', 'Zoe'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'Malphite', 'Ahri'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'Malphite', 'Annie'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Fiora', 'Malphite', 'Darius'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Fiora', 'Malphite', 'KaiSa'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Fiora', 'Malphite', 'Lucian'],['Cybernetic', 2],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Blaster', 1],,
0,['Fiora', 'Malphite', 'Mordekaiser'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Fiora', 'Malphite', 'Rakan'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'Malphite', 'Shen'],['Cybernetic', 1],['Blademaster', 2],['Rebel', 1],['Brawler', 1],['Chrono', 1],,
0,['Fiora', 'Malphite', 'Sona'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 2],['Brawler', 1],['Mystic', 1],,
0,['Fiora', 'Malphite', 'Xin-Zhao'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Brawler', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'Malphite', 'Yasuo'],['Cybernetic', 1],['Blademaster', 2],['Rebel', 2],['Brawler', 1],,,,
0,['Fiora', 'Poppy', 'Twisted-Fate'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 1]
0,['Fiora', 'Poppy', 'Xayah'],['Cybernetic', 1],['Blademaster', 2],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],,
0,['Fiora', 'Poppy', 'Ziggs'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1]
0,['Fiora', 'Poppy', 'Zoe'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],,
0,['Fiora', 'Poppy', 'Ahri'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],,
0,['Fiora', 'Poppy', 'Annie'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Fiora', 'Poppy', 'Blitzcrank'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1]
0,['Fiora', 'Poppy', 'Darius'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Fiora', 'Poppy', 'KaiSa'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Fiora', 'Poppy', 'Lucian'],['Cybernetic', 2],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Blaster', 1],,
0,['Fiora', 'Poppy', 'Rakan'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'Poppy', 'Shen'],['Cybernetic', 1],['Blademaster', 2],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],,
0,['Fiora', 'Poppy', 'Sona'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1]
0,['Fiora', 'Poppy', 'Xin-Zhao'],['Cybernetic', 1],['Blademaster', 1],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'Poppy', 'Yasuo'],['Cybernetic', 1],['Blademaster', 2],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],,
0,['Fiora', 'Twisted-Fate', 'Xayah'],['Cybernetic', 1],['Blademaster', 2],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],,
0,['Fiora', 'Twisted-Fate', 'Ziggs'],['Cybernetic', 1],['Blademaster', 1],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1]
0,['Fiora', 'Twisted-Fate', 'Darius'],['Cybernetic', 1],['Blademaster', 1],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Fiora', 'Twisted-Fate', 'KaiSa'],['Cybernetic', 1],['Blademaster', 1],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Fiora', 'Twisted-Fate', 'Lucian'],['Cybernetic', 2],['Blademaster', 1],['Chrono', 1],['Sorcerer', 1],['Blaster', 1],,
0,['Fiora', 'Twisted-Fate', 'Mordekaiser'],['Cybernetic', 1],['Blademaster', 1],['Chrono', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Fiora', 'Twisted-Fate', 'Rakan'],['Cybernetic', 1],['Blademaster', 1],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'Twisted-Fate', 'Sona'],['Cybernetic', 1],['Blademaster', 1],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Fiora', 'Twisted-Fate', 'Xin-Zhao'],['Cybernetic', 1],['Blademaster', 1],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['Fiora', 'Twisted-Fate', 'Yasuo'],['Cybernetic', 1],['Blademaster', 2],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],,
0,['Fiora', 'Xayah', 'Ziggs'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Rebel', 1],['Demolitionist', 1],,
0,['Fiora', 'Xayah', 'Zoe'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Star-Guardian', 1],['Sorcerer', 1],,
0,['Fiora', 'Xayah', 'Ahri'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Star-Guardian', 1],['Sorcerer', 1],,
0,['Fiora', 'Xayah', 'Annie'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Mech-Pilot', 1],['Sorcerer', 1],,
0,['Fiora', 'Xayah', 'Blitzcrank'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Chrono', 1],['Brawler', 1],,
0,['Fiora', 'Xayah', 'Darius'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Space-Pirate', 1],['Mana-Reaver', 1],,
0,['Fiora', 'Xayah', 'KaiSa'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Valkyrie', 1],['Infiltrator', 1],,
0,['Fiora', 'Xayah', 'Lucian'],['Cybernetic', 2],['Blademaster', 2],['Celestial', 1],['Blaster', 1],,,,
0,['Fiora', 'Xayah', 'Mordekaiser'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Dark-Star', 1],['Vanguard', 1],,
0,['Fiora', 'Xayah', 'Sona'],['Cybernetic', 1],['Blademaster', 2],['Celestial', 1],['Rebel', 1],['Mystic', 1],,
0,['Fiora', 'Ziggs', 'Zoe'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'Ziggs', 'Ahri'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Fiora', 'Ziggs', 'Annie'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Fiora', 'Ziggs', 'Blitzcrank'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Chrono', 1],['Brawler', 1]
0,['Fiora', 'Ziggs', 'Darius'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Fiora', 'Ziggs', 'KaiSa'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Fiora', 'Ziggs', 'Lucian'],['Cybernetic', 2],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Blaster', 1],,
0,['Fiora', 'Ziggs', 'Mordekaiser'],['Cybernetic', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Dark-Star', 1],['Vanguard', 1]
